2021-07-13,ACLBSL,1552.00,1539.00,1575.00,1539.00,1558,2436251,51,1552.00,1539.00,1563.70,1938.00,433.64,4450.56,2021-07-13 16:45:25.030134
2021-07-13,ADBL,481.00,473.00,483.00,473.00,64679,31120401,274,481.00,480.00,481.15,576.00,372.00,52861.56,2021-07-13 16:45:25.030134
2021-07-13,ADBLD83,1150.00,1106.00,1150.00,1106.00,485,545975,6,1150.00,1085.00,1125.72,1150.00,344.00,0,2021-07-13 16:45:25.030134
2021-07-13,AHPC,451.00,466.00,466.00,437.00,54852,24671167,272,451.00,444.00,449.78,590.00,91.00,7091.34,2021-07-13 16:45:25.030134
2021-07-13,AIL,820.00,801.00,820.00,800.00,4642,3786596,150,820.00,815.00,815.73,1125.00,291.00,8200.00,2021-07-13 16:45:25.030134
2021-07-13,AKJCL,275.00,270.00,280.00,268.00,5890,1625905,88,275.00,274.00,276.04,349.00,47.04,2200.00,2021-07-13 16:45:25.030134
2021-07-13,AKPL,450.00,471.00,471.00,441.00,100089,45198909,401,450.00,449.00,451.59,553.00,108.00,7135.43,2021-07-13 16:45:25.030134
2021-07-13,ALBSL,1825.00,1781.00,1863.00,1781.00,1633,3005049,52,1825.00,1815.00,1840.20,1978.00,631.00,4875.14,2021-07-13 16:45:25.030134
2021-07-13,ALICL,1358.00,1370.00,1370.00,1343.00,4484,6083093,62,1358.00,1344.00,1356.62,1565.00,595.00,27306.13,2021-07-13 16:45:25.030134
2021-07-13,API,388.00,384.00,396.00,378.00,85278,33128145,475,388.00,384.00,388.47,481.00,105.00,9687.27,2021-07-13 16:45:25.030134
2021-07-13,BARUN,520.00,530.00,535.00,516.00,16471,8656663,91,520.00,524.00,525.57,677.00,79.00,1393.12,2021-07-13 16:45:25.030134
2021-07-13,BBC,5680.00,5710.00,5710.00,5600.00,316,1784900,21,5680.00,5600.00,5648.42,8208.00,1500.00,2791.15,2021-07-13 16:45:25.030134
2021-07-13,BFC,418.00,420.00,422.00,389.00,91573,37702312,641,418.00,400.00,411.72,497.00,88.00,3464.86,2021-07-13 16:45:25.030134
2021-07-13,BNT,10222.00,10222.00,10222.00,10222.00,10,102220,1,10222.00,10022.00,10222.00,12178.00,6099.00,12368.62,2021-07-13 16:45:25.030134
2021-07-13,BOKL,380.00,378.00,382.00,372.00,47281,17941472,325,380.00,377.00,379.46,405.00,213.00,36701.07,2021-07-13 16:45:25.030134
2021-07-13,BPCL,500.00,500.00,510.00,499.00,44191,22205804,320,500.00,500.00,502.50,590.00,343.00,14756.80,2021-07-13 16:45:25.030134
2021-07-13,CBBL,1729.00,1750.00,1750.00,1725.00,31144,53956048,375,1729.00,1729.00,1732.47,1884.00,1001.00,31640.70,2021-07-13 16:45:25.030134
2021-07-13,CBL,289.00,283.00,289.00,283.00,99152,28422119,551,289.00,285.00,286.65,310.00,134.00,24980.18,2021-07-13 16:45:25.030134
2021-07-13,CCBL,287.00,284.00,288.00,281.00,82862,23696004,455,287.00,285.00,285.97,324.00,163.00,25928.81,2021-07-13 16:45:25.030134
2021-07-13,CFCL,460.00,430.00,473.00,420.00,143293,65210121,768,460.00,430.00,455.08,539.00,117.00,4052.76,2021-07-13 16:45:25.030134
2021-07-13,CGH,1517.00,1529.00,1545.00,1513.00,3717,5657219,148,1517.00,1523.00,1521.99,2800.00,159.00,23272.16,2021-07-13 16:45:25.030134
2021-07-13,CHCL,667.00,650.00,670.00,650.00,16193,10770572,143,667.00,660.00,665.14,785.00,376.00,41892.53,2021-07-13 16:45:25.030134
2021-07-13,CHDC,610.00,613.00,620.00,608.00,15988,9810703,401,610.00,620.00,613.63,806.00,416.00,5120.40,2021-07-13 16:45:25.030134
2021-07-13,CHL,478.00,459.00,484.00,453.00,66006,30915345,382,478.00,453.00,468.37,576.00,78.00,1422.89,2021-07-13 16:45:25.030134
2021-07-13,CIT,3455.00,3500.00,3528.00,3455.00,9706,33860037,225,3455.00,3460.00,3488.57,5749.00,2425.00,112978.51,2021-07-13 16:45:25.030134
2021-07-13,CLBSL,1726.00,1680.00,1740.00,1660.00,26632,45288140,209,1726.00,1680.00,1700.52,1774.00,632.00,4179.02,2021-07-13 16:45:25.030134
2021-07-13,CMF1,12.45,12.40,12.70,12.16,135000,1665304,25,12.45,12.55,12.34,13.76,9.34,1020.90,2021-07-13 16:45:25.030134
2021-07-13,CMF2,13.90,13.64,13.90,13.50,4400,59985,10,13.90,13.64,13.63,14.11,9.00,778.40,2021-07-13 16:45:25.030134
2021-07-13,CORBL,759.00,769.00,769.00,745.00,8069,6100880,73,759.00,754.00,756.09,855.00,110.00,1518.00,2021-07-13 16:45:25.030134
2021-07-13,CZBIL,390.00,400.00,400.00,380.00,99223,38421045,438,390.00,384.00,387.22,417.00,183.00,45481.96,2021-07-13 16:45:25.030134
2021-07-13,DDBL,1691.00,1680.00,1712.00,1640.00,38007,63323216,341,1691.00,1689.00,1666.09,2420.00,797.00,19552.16,2021-07-13 16:45:25.030134
