2021-07-14,ACLBSL,1569.00,1530.00,1580.00,1530.00,1983,3083570,57,1569.00,1552.00,1555.00,1938.00,433.64,4499.31,2021-07-14 17:16:37.944313
2021-07-14,ADBL,479.00,488.00,488.00,477.00,40531,19467823,248,479.00,481.00,480.32,576.00,376.00,52641.76,2021-07-14 17:16:37.944313
2021-07-14,ADBLD83,1127.00,1127.00,1127.00,1127.00,10,11270,1,1127.00,1150.00,1127.00,1150.00,344.00,0,2021-07-14 17:16:37.944313
2021-07-14,AHPC,465.00,451.00,466.00,450.00,71618,32841288,400,465.00,451.00,458.56,590.00,91.00,7311.47,2021-07-14 17:16:37.944313
2021-07-14,AIL,815.00,820.00,825.00,806.00,2189,1787886,105,815.00,820.00,816.76,1125.00,291.00,8150.00,2021-07-14 17:16:37.944313
2021-07-14,AKJCL,279.00,275.00,283.00,272.00,9025,2508350,126,279.00,275.00,277.93,349.00,47.04,2232.00,2021-07-14 17:16:37.944313
2021-07-14,AKPL,458.00,457.00,458.00,447.00,86836,39375622,405,458.00,450.00,453.45,553.00,108.00,7262.28,2021-07-14 17:16:37.944313
2021-07-14,ALBSL,1835.00,1801.00,1845.00,1801.00,1912,3509509,62,1835.00,1825.00,1835.52,1978.00,631.00,4901.86,2021-07-14 17:16:37.944313
2021-07-14,ALICL,1350.00,1358.00,1364.00,1350.00,5427,7350027,63,1350.00,1358.00,1354.34,1565.00,600.00,27145.27,2021-07-14 17:16:37.944313
2021-07-14,API,393.00,390.00,393.00,385.00,119216,46329191,470,393.00,388.00,388.62,481.00,105.00,9812.10,2021-07-14 17:16:37.944313
2021-07-14,BARUN,537.00,494.00,537.00,494.00,25205,13310435,142,537.00,520.00,528.09,677.00,79.00,1438.66,2021-07-14 17:16:37.944313
2021-07-14,BBC,5600.00,5605.00,5605.00,5600.00,125,700050,7,5600.00,5680.00,5600.40,8208.00,1500.00,2751.84,2021-07-14 17:16:37.944313
2021-07-14,BFC,430.00,438.00,438.00,414.00,96767,41290962,680,430.00,418.00,426.70,497.00,89.00,3564.33,2021-07-14 17:16:37.944313
2021-07-14,BOKL,380.00,385.00,385.00,378.00,41306,15667450,237,380.00,380.00,379.30,405.00,216.00,36701.07,2021-07-14 17:16:37.944313
2021-07-14,BPCL,503.00,506.00,509.00,496.00,49990,25098073,330,503.00,500.00,502.06,590.00,343.00,14845.34,2021-07-14 17:16:37.944313
