2021-07-06,ACLBSL,1510.00,1516.00,1529.00,1500.00,1215,1828485,48,1510.00,1516.00,1504.93,1938.00,433.64,4330.12,2021-07-06 21:32:52.145809
2021-07-06,ADBL,473.00,475.00,477.00,470.00,44597,21095339,294,473.00,476.00,473.02,576.00,360.00,51982.37,2021-07-06 21:32:52.145809
2021-07-06,AHPC,432.00,444.00,444.00,432.00,52613,22915026,246,432.00,438.00,435.54,590.00,91.00,6792.59,2021-07-06 21:32:52.145809
2021-07-06,AIL,802.00,800.00,810.00,799.00,6049,4851431,192,802.00,805.00,802.02,1125.00,291.00,8020.00,2021-07-06 21:32:52.145809
2021-07-06,AKJCL,259.00,258.00,266.00,254.00,5924,1536356,106,259.00,261.00,259.34,349.00,46.40,2072.00,2021-07-06 21:32:52.145809
2021-07-06,AKPL,422.00,427.00,438.00,421.00,64447,27266590,320,422.00,422.00,423.09,553.00,108.00,6691.44,2021-07-06 21:32:52.145809
2021-07-06,ALBSL,1719.00,1692.00,1725.00,1692.00,1211,2073654,35,1719.00,1725.00,1712.35,1978.00,631.00,4591.99,2021-07-06 21:32:52.145809
2021-07-06,ALICL,1349.00,1350.00,1350.00,1340.00,11014,14810048,92,1349.00,1350.00,1344.66,1565.00,562.00,27125.16,2021-07-06 21:32:52.145809
2021-07-06,API,368.00,387.00,387.00,364.00,86901,32007711,513,368.00,369.00,368.32,481.00,105.00,9187.92,2021-07-06 21:32:52.145809
2021-07-06,BARUN,503.00,491.00,525.00,491.00,76175,38899297,125,503.00,516.00,510.66,677.00,79.00,1347.57,2021-07-06 21:32:52.145809
2021-07-06,BBC,5685.00,5899.00,6383.00,5685.00,2698,16348879,138,5685.00,5879.00,6059.63,8208.00,1500.00,2793.61,2021-07-06 21:32:52.145809
2021-07-06,BFC,366.00,390.00,390.00,360.00,17092,6279019,194,366.00,372.00,367.37,497.00,85.00,3033.82,2021-07-06 21:32:52.145809
2021-07-06,BNT,10050.00,10000.00,10200.00,9996.00,140,1412410,13,10050.00,9960.00,10088.64,12178.00,5963.00,12160.50,2021-07-06 21:32:52.145809
2021-07-06,BOKL,368.00,360.00,370.00,360.00,42873,15776997,256,368.00,368.00,367.99,405.00,211.00,35542.09,2021-07-06 21:32:52.145809
2021-07-06,BPCL,504.00,505.00,515.00,496.00,55996,28138247,408,504.00,506.00,502.50,590.00,342.00,14874.86,2021-07-06 21:32:52.145809
2021-07-06,CBBL,1680.00,1710.00,1710.00,1680.00,30242,51357291,430,1680.00,1699.00,1698.21,1884.00,1000.00,30744.00,2021-07-06 21:32:52.145809
2021-07-06,CBL,282.00,280.00,285.00,280.00,105150,29664195,511,282.00,283.00,282.11,310.00,134.00,24375.12,2021-07-06 21:32:52.145809
2021-07-06,CCBL,281.00,283.00,285.00,278.00,166795,46887175,580,281.00,283.00,281.11,324.00,160.00,25386.75,2021-07-06 21:32:52.145809
2021-07-06,CFCL,382.00,380.00,393.00,373.00,21238,8122406,144,382.00,380.00,382.45,539.00,117.00,3365.56,2021-07-06 21:32:52.145809
2021-07-06,CGH,1545.00,1535.00,1565.00,1525.00,3520,5427989,173,1545.00,1556.00,1542.04,2800.00,159.00,23701.71,2021-07-06 21:32:52.145809
2021-07-06,CHCL,648.00,655.00,656.00,645.00,26525,17232461,208,648.00,653.00,649.67,785.00,372.00,40699.19,2021-07-06 21:32:52.145809
2021-07-06,CHDC,643.00,663.00,663.00,630.00,26520,17217690,997,643.00,654.00,649.23,806.00,416.00,5397.41,2021-07-06 21:32:52.145809
2021-07-06,CHL,448.00,458.00,466.00,441.00,17141,7706041,172,448.00,457.00,449.57,576.00,77.00,1333.58,2021-07-06 21:32:52.145809
2021-07-06,CIT,3452.00,3453.00,3490.00,3450.00,14110,48825562,291,3452.00,3453.00,3460.35,5749.00,2400.00,112880.41,2021-07-06 21:32:52.145809
2021-07-06,CLBSL,1551.00,1504.00,1570.00,1500.00,32230,49392535,336,1551.00,1494.00,1532.50,1580.00,632.00,3755.30,2021-07-06 21:32:52.145809
2021-07-06,CMF1,12.67,12.19,12.67,12.19,101550,1264551.7,20,12.67,12.43,12.45,13.76,8.89,1038.94,2021-07-06 21:32:52.145809
2021-07-06,CMF2,13.30,13.00,13.40,13.00,43200,573762.9,21,13.30,13.01,13.28,14.11,9.00,744.80,2021-07-06 21:32:52.145809
2021-07-06,CORBL,818.00,751.00,820.00,751.00,24481,19730985,323,818.00,790.00,805.97,820.00,110.00,1636.00,2021-07-06 21:32:52.145809
2021-07-06,CZBIL,371.00,372.00,373.00,368.00,50909,18882654,326,371.00,372.00,370.91,417.00,183.00,43266.17,2021-07-06 21:32:52.145809
2021-07-06,DDBL,1628.00,1633.00,1635.00,1620.00,9128,14849928,139,1628.00,1625.00,1626.85,2420.00,797.00,18823.73,2021-07-06 21:32:52.145809
2021-07-06,DHPL,252.00,254.00,256.00,251.00,8330,2112235,120,252.00,258.00,253.57,346.00,45.50,665.28,2021-07-06 21:32:52.145809
2021-07-06,EBL,726.00,720.00,737.00,720.00,23217,16892125,164,726.00,723.00,727.58,864.00,638.00,64568.39,2021-07-06 21:32:52.145809
2021-07-06,EDBL,769.00,778.00,778.00,761.00,7320,5601335,65,769.00,769.00,765.21,964.00,285.00,6237.52,2021-07-06 21:32:52.145809
2021-07-06,EIC,740.00,730.00,756.00,730.00,8005,5943081,75,740.00,742.00,742.42,880.00,379.00,8758.67,2021-07-06 21:32:52.145809
2021-07-06,EICPO,400.00,400.00,400.00,395.00,3154,1247000,5,400.00,406.00,395.37,511.00,241.00,405.00,2021-07-06 21:32:52.145809
2021-07-06,FMDBL,794.00,795.00,802.00,793.00,11324,9024325,167,794.00,795.00,796.92,952.00,471.00,6961.88,2021-07-06 21:32:52.145809
2021-07-06,FOWAD,2690.00,2787.00,2787.00,2641.00,1814,4848867,44,2690.00,2655.00,2673.02,3530.00,1472.00,16826.47,2021-07-06 21:32:52.145809
2021-07-06,GBBL,500.00,526.00,526.00,495.00,68454,34199701,471,500.00,501.00,499.60,627.00,211.00,18379.56,2021-07-06 21:32:52.145809
2021-07-06,GBD80/81,1076.00,1055.00,1076.00,1055.00,100,105920,2,1076.00,1055.00,1059.20,1085.00,1010.00,110941.15,2021-07-06 21:32:52.145809
2021-07-06,GBIME,435.00,435.00,438.00,434.00,76600,33322269,691,435.00,435.00,435.02,522.00,236.00,94101.39,2021-07-06 21:32:52.145809
2021-07-06,GBLBS,1171.00,1150.00,1215.00,1128.00,5800,6833555,117,1171.00,1170.00,1178.20,1375.00,455.00,11505.08,2021-07-06 21:32:52.145809
2021-07-06,GFCL,622.00,665.00,665.00,617.00,21294,13363985,144,622.00,640.00,627.59,803.00,134.00,5393.98,2021-07-06 21:32:52.145809
2021-07-06,GHL,274.00,288.00,288.00,268.00,5035,1366365,77,274.00,275.00,271.37,387.00,49.00,1507.00,2021-07-06 21:32:52.145809
2021-07-06,GIC,682.00,687.00,688.00,680.00,5238,3572504,234,682.00,687.00,682.04,860.00,305.00,6820.00,2021-07-06 21:32:52.145809
2021-07-06,GILB,2706.00,2682.00,2715.00,2675.00,6272,16934815,145,2706.00,2670.00,2700.07,3191.00,1130.00,11682.09,2021-07-06 21:32:52.145809
2021-07-06,GIMES1,19.05,19.50,20.28,18.93,400595,7868556.6,23,19.05,19.12,19.64,20.40,8.00,1905.00,2021-07-06 21:32:52.145809
2021-07-06,GLBSL,1816.00,1801.00,1847.00,1801.00,830,1517640,26,1816.00,1811.00,1828.48,2245.00,597.00,1514.54,2021-07-06 21:32:52.145809
2021-07-06,GLH,351.00,345.00,365.00,345.00,6545,2308450,341,351.00,353.00,352.70,463.00,299.00,6318.00,2021-07-06 21:32:52.145809
2021-07-06,GLICL,765.00,762.00,777.00,757.00,12548,9592460,107,765.00,762.00,764.46,901.00,430.00,15113.22,2021-07-06 21:32:52.145809
2021-07-06,GMFBS,1610.00,1610.00,1637.00,1605.00,844,1368786,27,1610.00,1605.00,1621.78,1996.00,736.00,2050.44,2021-07-06 21:32:52.145809
2021-07-06,GMFIL,439.00,450.00,455.00,439.00,19449,8658449,76,439.00,443.00,445.19,621.00,115.00,3792.96,2021-07-06 21:32:52.145809
2021-07-06,GRDBL,316.00,327.00,329.00,310.00,12745,4080361,85,316.00,323.00,320.15,421.00,106.00,1640.04,2021-07-06 21:32:52.145809
2021-07-06,GRDBLP,187.00,187.00,187.00,187.00,3000,561000,1,187.00,187.00,187.00,187.00,100.00,187.00,2021-07-06 21:32:52.145809
2021-07-06,GUFL,1035.00,1015.00,1050.00,1000.00,16357,16687224,122,1035.00,1030.00,1020.19,1444.00,111.00,8983.73,2021-07-06 21:32:52.145809
2021-07-06,GWFD83,1242.00,1240.00,1242.00,1240.00,150,186100,3,1242.00,1220.00,1240.67,1242.00,344.00,0,2021-07-06 21:32:52.145809
2021-07-06,HBLD83,1070.00,1070.00,1070.00,1070.00,25,26750,1,1070.00,1065.00,1070.00,1093.00,1020.00,0,2021-07-06 21:32:52.145809
2021-07-06,HDHPC,260.00,279.00,279.00,260.00,58049,15199973,333,260.00,266.00,261.85,350.00,81.00,4160.00,2021-07-06 21:32:52.145809
2021-07-06,HDL,5636.00,5780.00,5898.00,5601.00,62542,358902745,1195,5636.00,5685.00,5738.59,5916.00,1496.00,48903.71,2021-07-06 21:32:52.145809
2021-07-06,HGI,753.00,758.00,763.00,751.00,9672,7318191,63,753.00,758.00,756.64,956.00,358.00,8285.53,2021-07-06 21:32:52.145809
2021-07-06,HIDCL,444.00,472.00,472.00,441.00,228709,102479623,816,444.00,470.00,448.08,606.00,125.00,97680.00,2021-07-06 21:32:52.145809
2021-07-06,HPPL,400.00,420.00,420.00,399.00,23179,9299516,141,400.00,404.00,401.20,545.00,129.00,4261.67,2021-07-06 21:32:52.145809
2021-07-06,HURJA,342.00,340.00,345.00,336.00,9495,3216995,51,342.00,341.00,338.81,444.00,86.00,3385.80,2021-07-06 21:32:52.145809
2021-07-06,ICFC,530.00,530.00,545.00,526.00,30397,16196333,211,530.00,528.00,532.83,735.00,165.00,5428.61,2021-07-06 21:32:52.145809
2021-07-06,ICFCD83,1250.00,1249.00,1250.00,1249.00,75,93725,2,1250.00,1236.00,1249.67,1274.00,344.00,0,2021-07-06 21:32:52.145809
2021-07-06,IGI,1190.00,1216.00,1216.00,1185.00,6589,7868951,85,1190.00,1193.00,1194.26,1465.00,402.00,13775.02,2021-07-06 21:32:52.145809
2021-07-06,ILBS,1724.00,1701.00,1738.00,1701.00,2540,4389861,49,1724.00,1710.00,1728.29,1960.00,686.00,4493.61,2021-07-06 21:32:52.145809
2021-07-06,JBBL,433.00,436.00,440.00,428.00,98136,42704316,555,433.00,436.00,435.15,548.00,161.00,16648.08,2021-07-06 21:32:52.145809
2021-07-06,JFL,407.00,434.00,434.00,400.00,14134,5776424,122,407.00,414.00,408.69,547.00,153.00,2443.67,2021-07-06 21:32:52.145809
2021-07-06,JLI,725.00,730.00,735.00,722.00,12200,8861431,713,725.00,733.00,726.35,998.00,360.00,15950.00,2021-07-06 21:32:52.145809
2021-07-06,JOSHI,263.00,270.00,273.00,262.00,12073,3214966,132,263.00,272.00,266.29,368.00,45.28,976.78,2021-07-06 21:32:52.145809
