2021-07-08,ACLBSL,1522.00,1500.00,1540.00,1490.00,1734,2631054,79,1522.00,1500.00,1517.33,1938.00,433.64,4364.53,2021-07-08 19:36:12.260140
2021-07-08,ADBL,477.00,472.00,480.00,470.00,51483,24480341,312,477.00,471.00,475.50,576.00,360.00,52421.96,2021-07-08 19:36:12.260140
2021-07-08,ADBLD83,1085.00,1085.00,1085.00,1085.00,60,65100,3,1085.00,1085.00,1085.00,1126.00,344.00,0,2021-07-08 19:36:12.260140
2021-07-08,AHPC,432.00,429.00,433.00,410.00,106650,45159666,460,432.00,424.00,423.44,590.00,91.00,6792.59,2021-07-08 19:36:12.260140
2021-07-08,AIL,798.00,800.00,800.00,785.00,7717,6112511,193,798.00,791.00,792.08,1125.00,291.00,7980.00,2021-07-08 19:36:12.260140
2021-07-08,AKJCL,261.00,250.00,265.00,245.00,7743,1976501,126,261.00,255.00,255.26,349.00,46.40,2088.00,2021-07-08 19:36:12.260140
2021-07-08,AKPL,433.00,428.00,435.00,425.00,87975,37879229,367,433.00,427.00,430.57,553.00,108.00,6865.86,2021-07-08 19:36:12.260140
2021-07-08,ALBSL,1784.00,1740.00,1785.00,1711.00,4353,7596377,103,1784.00,1730.00,1745.09,1978.00,631.00,4765.62,2021-07-08 19:36:12.260140
2021-07-08,ALICL,1337.00,1322.00,1344.00,1322.00,21007,28063528,125,1337.00,1337.00,1335.91,1565.00,574.00,26883.87,2021-07-08 19:36:12.260140
2021-07-08,API,365.00,367.00,376.00,357.00,124783,45775754,665,367.00,360.00,366.84,481.00,105.00,9113.02,2021-07-08 19:36:12.260140
2021-07-08,BARUN,509.00,495.00,510.00,490.00,21764,10881077,156,509.00,490.00,499.96,677.00,79.00,1363.65,2021-07-08 19:36:12.260140
2021-07-08,BBC,5600.00,5648.00,5799.00,5570.00,783,4393745,54,5600.00,5590.00,5611.42,8208.00,1500.00,2751.84,2021-07-08 19:36:12.260140
2021-07-08,BFC,366.00,363.00,380.00,351.00,41748,15252742,318,366.00,358.00,365.35,497.00,87.00,3033.82,2021-07-08 19:36:12.260140
2021-07-08,BNT,9999.00,10100.00,10100.00,9999.00,40,400990,4,9999.00,10050.00,10024.75,12178.00,6099.00,12098.79,2021-07-08 19:36:12.260140
2021-07-08,BOKL,374.00,366.00,375.00,364.00,56425,20880011,386,374.00,366.00,370.05,405.00,212.00,36121.58,2021-07-08 19:36:12.260140
2021-07-08,BPCL,498.00,494.00,500.00,494.00,43995,21925860,378,498.00,497.00,498.37,590.00,343.00,14697.78,2021-07-08 19:36:12.260140
2021-07-08,CBBL,1730.00,1615.00,1730.00,1615.00,23963,41065822,395,1730.00,1699.00,1713.72,1884.00,1001.00,31659.00,2021-07-08 19:36:12.260140
2021-07-08,CBBLPO,949.00,949.00,949.00,949.00,12500,11862500,2,949.00,949.00,949.00,2440.00,470.00,4038.32,2021-07-08 19:36:12.260140
2021-07-08,CBL,282.00,280.00,283.00,280.00,186386,52395515,801,282.00,280.00,281.11,310.00,134.00,24375.12,2021-07-08 19:36:12.260140
2021-07-08,CCBL,284.00,281.00,284.00,277.00,102829,29002446,492,284.00,281.00,282.05,324.00,160.00,25657.78,2021-07-08 19:36:12.260140
2021-07-08,CFCL,387.00,377.00,397.00,365.00,35312,13632266,278,387.00,370.00,386.05,539.00,117.00,3409.61,2021-07-08 19:36:12.260140
2021-07-08,CGH,1523.00,1505.00,1525.00,1500.00,6822,10318168,214,1523.00,1514.00,1512.48,2800.00,159.00,23364.21,2021-07-08 19:36:12.260140
2021-07-08,CHCL,668.00,648.00,668.00,647.00,31215,20453940,220,668.00,648.00,655.26,785.00,376.00,41955.34,2021-07-08 19:36:12.260140
2021-07-08,CHDC,623.00,623.00,636.00,617.00,18339,11462081,568,623.00,635.00,625.01,806.00,416.00,5229.52,2021-07-08 19:36:12.260140
2021-07-08,CHL,444.00,419.00,449.00,419.00,11553,5100103,130,444.00,441.00,441.45,576.00,77.00,1321.68,2021-07-08 19:36:12.260140
2021-07-08,CIT,3435.00,3459.00,3459.00,3400.00,9794,33597579,286,3435.00,3434.00,3430.42,5749.00,2400.00,112324.51,2021-07-08 19:36:12.260140
2021-07-08,CLBSL,1680.00,1600.00,1708.00,1600.00,27462,45479244,372,1680.00,1600.00,1656.08,1708.00,632.00,4067.64,2021-07-08 19:36:12.260140
2021-07-08,CMF1,12.30,12.30,12.40,12.22,66710,819222.3,18,12.30,12.34,12.28,13.76,9.05,1008.60,2021-07-08 19:36:12.260140
2021-07-08,CMF2,13.15,13.10,13.15,13.00,1300,16925,4,13.15,13.30,13.02,14.11,9.00,736.40,2021-07-08 19:36:12.260140
2021-07-08,CORBL,800.00,789.00,855.00,789.00,12878,10494473,199,800.00,830.00,814.91,855.00,110.00,1600.00,2021-07-08 19:36:12.260140
2021-07-08,CZBIL,380.00,370.00,381.00,370.00,268355,100565703,694,380.00,370.00,374.75,417.00,183.00,44315.76,2021-07-08 19:36:12.260140
2021-07-08,CZBILP,168.00,168.00,168.00,168.00,67500,11340000,1,168.00,171.00,168.00,171.00,150.00,1.68,2021-07-08 19:36:12.260140
2021-07-08,DDBL,1636.00,1630.00,1648.00,1630.00,15847,25961783,207,1636.00,1630.00,1638.28,2420.00,797.00,18916.23,2021-07-08 19:36:12.260140
2021-07-08,DHPL,253.00,242.00,261.00,239.00,18209,4539270,183,253.00,246.00,249.29,346.00,45.50,667.92,2021-07-08 19:36:12.260140
2021-07-08,EBL,735.00,723.00,740.00,723.00,53510,39133446,267,735.00,723.00,731.33,864.00,638.00,65368.82,2021-07-08 19:36:12.260140
2021-07-08,EBLCP,680.00,680.00,680.00,680.00,6,4002,1,680.00,680.00,667.00,759.00,595.00,1360.00,2021-07-08 19:36:12.260140
2021-07-08,EDBL,779.00,770.00,784.00,770.00,8310,6476988,106,779.00,773.00,779.42,964.00,290.00,6318.63,2021-07-08 19:36:12.260140
2021-07-08,EIC,745.00,739.00,750.00,730.00,12223,9044567,96,745.00,739.00,739.96,880.00,379.00,8817.85,2021-07-08 19:36:12.260140
2021-07-08,EICPO,420.00,416.00,430.00,405.00,18151,7595070,60,420.00,410.00,418.44,511.00,241.00,425.25,2021-07-08 19:36:12.260140
2021-07-08,FMDBL,796.00,795.00,805.00,795.00,43157,34502291,300,796.00,799.00,799.46,952.00,497.00,6979.42,2021-07-08 19:36:12.260140
2021-07-08,FOWAD,2690.00,2700.00,2700.00,2652.00,2102,5643604,43,2690.00,2678.00,2684.87,3530.00,1472.00,16826.47,2021-07-08 19:36:12.260140
2021-07-08,GBBL,514.00,502.00,514.00,500.00,79340,40272188,451,514.00,504.00,507.59,627.00,218.00,18894.19,2021-07-08 19:36:12.260140
2021-07-08,GBIME,437.00,435.00,438.00,434.00,123669,53993803,850,437.00,435.00,436.60,522.00,236.00,94534.04,2021-07-08 19:36:12.260140
2021-07-08,GBIMEP,155.00,155.00,155.00,155.00,21425,3320875,1,155.00,155.00,155.00,155.00,147.00,15.50,2021-07-08 19:36:12.260140
2021-07-08,GBLBS,1175.00,1152.00,1175.00,1150.00,12050,14039055,176,1175.00,1152.00,1165.07,1375.00,455.00,11544.38,2021-07-08 19:36:12.260140
2021-07-08,GFCL,635.00,618.00,635.00,598.00,52612,32386613,275,635.00,607.00,615.57,803.00,134.00,5506.72,2021-07-08 19:36:12.260140
2021-07-08,GHL,280.00,265.00,285.00,260.00,7562,2035038,114,280.00,265.00,269.11,387.00,49.00,1540.00,2021-07-08 19:36:12.260140
2021-07-08,GIC,682.00,677.00,695.00,673.00,6830,4648936,238,682.00,685.00,680.66,860.00,305.00,6820.00,2021-07-08 19:36:12.260140
2021-07-08,GILB,2755.00,2700.00,2770.00,2700.00,3432,9444305,115,2755.00,2721.00,2751.84,3191.00,1130.00,11893.62,2021-07-08 19:36:12.260140
2021-07-08,GIMES1,19.27,19.48,19.48,19.16,7150,137864,4,19.27,19.29,19.28,20.40,8.00,1927.00,2021-07-08 19:36:12.260140
2021-07-08,GLBSL,1878.00,1831.00,1925.00,1825.00,533,997861,16,1878.00,1831.00,1872.16,2245.00,597.00,1566.25,2021-07-08 19:36:12.260140
2021-07-08,GLH,349.00,339.00,355.00,339.00,10036,3447740,329,348.00,342.00,343.54,463.00,299.00,6282.00,2021-07-08 19:36:12.260140
2021-07-08,GLICL,760.00,746.00,765.00,746.00,12471,9475006,97,760.00,759.00,759.76,901.00,430.00,15014.44,2021-07-08 19:36:12.260140
2021-07-08,GMFBS,1655.00,1591.00,1655.00,1591.00,738,1209251,23,1655.00,1611.00,1638.55,1996.00,736.00,2107.76,2021-07-08 19:36:12.260140
2021-07-08,GMFIL,474.00,426.00,476.00,425.00,20837,9383628,115,474.00,433.00,450.33,621.00,119.00,4095.36,2021-07-08 19:36:12.260140
2021-07-08,GRDBL,319.00,320.00,325.00,312.00,8753,2794235,90,319.00,315.00,319.23,421.00,106.00,1655.61,2021-07-08 19:36:12.260140
2021-07-08,GUFL,1030.00,962.00,1047.00,962.00,23322,24015906,185,1030.00,1012.00,1029.75,1444.00,114.00,8940.34,2021-07-08 19:36:12.260140
2021-07-08,GWFD83,1206.00,1206.00,1206.00,1206.00,10,12060,1,1206.00,1230.00,1206.00,1242.00,344.00,0,2021-07-08 19:36:12.260140
2021-07-08,HBLD83,1070.00,1070.00,1070.00,1070.00,10,10700,1,1070.00,1070.00,1070.00,1093.00,1020.00,0,2021-07-08 19:36:12.260140
2021-07-08,HDHPC,262.00,252.00,263.00,249.00,153860,39491779,587,262.00,252.00,256.67,350.00,81.00,4192.00,2021-07-08 19:36:12.260140
2021-07-08,HDL,5525.00,5460.00,5534.00,5376.00,31884,174648955,568,5525.00,5462.00,5477.64,5916.00,1503.00,47940.56,2021-07-08 19:36:12.260140
2021-07-08,HGI,764.00,760.00,768.00,755.00,24295,18422331,101,764.00,760.00,758.28,956.00,388.00,8406.57,2021-07-08 19:36:12.260140
2021-07-08,HIDCL,446.00,432.00,460.00,428.00,205021,90283828,852,446.00,440.00,440.36,606.00,125.00,98120.00,2021-07-08 19:36:12.260140
2021-07-08,HPPL,393.00,395.00,402.00,390.00,16833,6631266,151,393.00,393.00,393.94,545.00,129.00,4187.09,2021-07-08 19:36:12.260140
2021-07-08,HURJA,338.00,329.00,338.00,329.00,3790,1263170,65,338.00,335.00,333.29,444.00,86.00,3346.20,2021-07-08 19:36:12.260140
2021-07-08,ICFC,530.00,519.00,542.00,519.00,54169,28751164,327,530.00,515.00,530.77,735.00,169.00,5428.61,2021-07-08 19:36:12.260140
2021-07-08,IGI,1195.00,1171.00,1199.00,1170.00,31716,37491611,95,1195.00,1183.00,1182.10,1465.00,406.00,13832.90,2021-07-08 19:36:12.260140
2021-07-08,ILBS,1798.00,1760.00,1804.00,1731.00,5430,9611124,127,1798.00,1730.00,1770.00,1960.00,686.00,4686.49,2021-07-08 19:36:12.260140
2021-07-08,JBBL,445.00,435.00,447.00,430.00,146546,64581424,725,445.00,435.00,440.69,548.00,161.00,17109.46,2021-07-08 19:36:12.260140
2021-07-08,JFL,409.00,400.00,420.00,400.00,25341,10380927,163,409.00,401.00,409.65,547.00,154.00,2455.68,2021-07-08 19:36:12.260140
2021-07-08,JLI,730.00,711.00,734.00,711.00,11506,8321395,687,730.00,723.00,723.22,998.00,360.00,16060.00,2021-07-08 19:36:12.260140
2021-07-08,JOSHI,275.00,255.00,284.00,253.00,24721,6524890,166,275.00,260.00,263.94,368.00,45.28,1021.35,2021-07-08 19:36:12.260140
2021-07-08,JSLBB,3299.00,3250.00,3299.00,3210.00,656,2139141,22,3299.00,3250.00,3260.89,5500.00,1298.00,3903.54,2021-07-08 19:36:12.260140
2021-07-08,KBL,366.00,364.00,367.00,360.00,144647,52700980,647,366.00,360.00,364.34,405.00,180.00,50795.22,2021-07-08 19:36:12.260140
2021-07-08,KEF,10.10,9.91,10.10,9.91,8300,83527,20,10.10,10.01,10.06,10.50,9.42,1010.00,2021-07-08 19:36:12.260140
2021-07-08,KKHC,259.00,243.00,265.00,240.00,10371,2565488,157,259.00,247.00,247.37,317.00,44.00,1206.20,2021-07-08 19:36:12.260140
2021-07-08,KLBSL,1658.00,1600.00,1670.00,1600.00,1923,3177664,41,1658.00,1615.00,1652.45,2042.00,669.62,6512.77,2021-07-08 19:36:12.260140
2021-07-08,KMCDB,1365.00,1350.00,1375.00,1337.00,4624,6299009,86,1365.00,1359.00,1362.24,1600.00,710.00,3788.73,2021-07-08 19:36:12.260140
2021-07-08,KPCL,421.00,416.00,424.00,411.00,3283,1375318,85,421.00,415.00,418.92,566.00,99.00,2526.00,2021-07-08 19:36:12.260140
2021-07-08,KRBL,315.00,304.00,320.00,304.00,25410,7955215,157,315.00,308.00,313.07,435.00,96.00,1669.53,2021-07-08 19:36:12.260140
2021-07-08,KSBBL,528.00,520.00,530.00,510.00,90082,47236275,528,528.00,516.00,524.37,663.00,137.00,14002.37,2021-07-08 19:36:12.260140
2021-07-08,LBBL,558.00,542.00,563.00,542.00,87414,48528523,333,555.00,546.00,555.16,730.00,177.00,16218.01,2021-07-08 19:36:12.260140
2021-07-08,LBL,390.00,406.00,406.00,380.00,42259,16398981,252,390.00,387.00,388.06,447.00,203.00,41713.19,2021-07-08 19:36:12.260140
2021-07-08,LEC,336.00,331.00,341.00,330.00,22500,7547774,202,336.00,335.00,335.46,486.00,194.00,5040.00,2021-07-08 19:36:12.260140
2021-07-08,LEMF,14.25,14.10,14.28,14.10,641450,9108569,90,14.25,13.95,14.20,14.28,7.75,1781.25,2021-07-08 19:36:12.260140
2021-07-08,LGIL,783.00,768.00,784.00,768.00,13241,10279510,117,783.00,772.00,776.34,929.00,425.00,9387.31,2021-07-08 19:36:12.260140
2021-07-08,LICN,2296.00,2300.00,2300.00,2260.00,3866,8833833,71,2296.00,2290.00,2285.01,2800.00,1284.00,50764.56,2021-07-08 19:36:12.260140
2021-07-08,LLBS,2210.00,2180.00,2215.00,2170.00,4024,8816742,48,2210.00,2170.00,2191.04,2574.00,1050.00,7072.99,2021-07-08 19:36:12.260140
2021-07-08,LUK,12.16,12.08,12.40,12.05,240200,2907538,46,12.16,12.14,12.10,12.90,8.48,793.59,2021-07-08 19:36:12.260140
2021-07-08,MBL,380.00,373.00,380.00,372.00,158235,59323404,297,380.00,373.00,374.91,424.00,213.00,34401.81,2021-07-08 19:36:12.260140
2021-07-08,MDB,547.00,535.00,550.00,535.00,15614,8466474,110,547.00,535.00,542.24,705.00,301.00,4361.65,2021-07-08 19:36:12.260140
